id,ts,symbol,direction,live_reason,live_pnl,live_r,bt_reason,bt_pnl,bt_r,divergence,divergence_r,divergence_dollar_raw,category,bt_peak_r,bt_bars
177,2026-04-27T17:53:10.084219+00:00,USDCAD,SHORT,[sl 1.36094],-1.65,0.0,SL,-5.3497079999999135,-0.9999999999999839,3.6997079999999136,0.9999999999999839,3.6997079999999136,SL_OR_TP,0.0,6
178,2026-04-27T18:12:57.703542+00:00,GER40.r,SHORT,[sl 24068.00],2.04,0.0,SL,2.035468727021194e-06,4.946268740513599e-07,2.039997964531273,-4.946268740513599e-07,2.039997964531273,SL_OR_TP,0.4229059726121865,14
179,2026-04-27T18:13:27.334303+00:00,JPN225ft,LONG,DailyKillSwitch,-4.64,0.0,SL,-5.486879999999978,-0.9999999999999959,0.8468799999999783,0.9999999999999959,0.8468799999999783,EXTERNAL,0.0,1
180,2026-04-27T18:13:27.343732+00:00,GER40.r,SHORT,DailyKillSwitch,-0.88,0.0,SL,2.035468727021194e-06,4.946268740513599e-07,-0.880002035468727,-4.946268740513599e-07,-0.880002035468727,EXTERNAL,0.4229059726121865,14
181,2026-04-27T18:13:27.350483+00:00,GBPJPY,LONG,DailyKillSwitch,-0.65,0.0,SL,-2.9062800000000872,-1.00000000000003,2.2562800000000873,1.00000000000003,2.2562800000000873,EXTERNAL,0.08354617723659985,12
182,2026-04-27T18:27:11.914009+00:00,ETHUSD,SHORT,[sl 2273.63],8.44,0.0,SL,2.880611999999992,0.6999999999999982,5.559388000000007,-0.6999999999999982,5.559388000000007,SL_OR_TP,1.5981008536343957,8
183,2026-04-27T19:14:27.533414+00:00,GBPJPY,LONG,[sl 215.889],4.75,0.0,SL,-2.90628000000009,-1.0000000000000309,7.6562800000000895,1.0000000000000309,7.6562800000000895,SL_OR_TP,0.0,11
185,2026-04-27T19:47:01.958503+00:00,EURJPY,LONG,[sl 186.946],0.2,0.0,SL,-2.7972599999999495,-0.9999999999999817,2.9972599999999496,0.9999999999999817,2.9972599999999496,SL_OR_TP,0.0,11
186,2026-04-27T20:23:32.221923+00:00,SP500.r,LONG,[sl 7176.10],0.01,0.0,SL,2.075520000000617,0.40000000000011887,-2.065520000000617,-0.40000000000011887,-2.065520000000617,SL_OR_TP,0.7531294298353516,2
187,2026-04-28T03:26:33.018428+00:00,SP500.r,LONG,[sl 7194.84],1.23,0.0,SL,20.755199999999927,3.9999999999999862,-19.525199999999927,-3.9999999999999862,-19.525199999999927,SL_OR_TP,5.08858358790746,2
188,2026-04-28T04:57:48.238593+00:00,SP500.r,LONG,[sl 7188.69],0.62,0.0,SL,10.896479999999567,2.0999999999999166,-10.276479999999568,-2.0999999999999166,-10.276479999999568,SL_OR_TP,2.580529437084046,2
189,2026-04-28T04:58:23.451831+00:00,JPN225ft,LONG,[sl 60298.40],0.02,0.0,SL,-9.534420000000054,-1.0000000000000058,9.554420000000054,1.0000000000000058,9.554420000000054,SL_OR_TP,0.07746775390895987,9
190,2026-04-28T04:58:23.462559+00:00,JPN225ft,LONG,[sl 60298.40],-0.03,0.0,SL,-9.534420000000054,-1.0000000000000058,9.504420000000055,1.0000000000000058,9.504420000000055,SL_OR_TP,0.07746775390895987,9
191,2026-04-28T05:30:09.971726+00:00,JPN225ft,LONG,[sl 60282.38],-0.09,0.0,SL,-9.534419999999947,-0.9999999999999946,9.444419999999948,0.9999999999999946,9.444419999999948,SL_OR_TP,0.0,8
192,2026-04-28T10:36:29.628216+00:00,ETHUSD,SHORT,[sl 2283.10],0.44,0.0,SL,0.6419649599999575,0.11999999999999206,-0.2019649599999575,-0.11999999999999206,-0.2019649599999575,SL_OR_TP,0.23200784047629186,2
193,2026-04-28T10:36:29.654163+00:00,ETHUSD,SHORT,[sl 2283.10],0.26,0.0,SL,0.6419649599999575,0.11999999999999206,-0.3819649599999575,-0.11999999999999206,-0.3819649599999575,SL_OR_TP,0.23200784047629186,2
195,2026-04-28T11:09:33.916570+00:00,XAGUSD,SHORT,[sl 73.141],7.65,0.0,SL,-5.590336500000101,-1.000000000000018,13.240336500000101,1.000000000000018,13.240336500000101,SL_OR_TP,0.0,1
196,2026-04-28T11:16:17.894464+00:00,GER40.r,SHORT,[sl 24064.63],4.01,0.0,SL,2.6301240000000217,0.7000000000000058,1.3798759999999781,-0.7000000000000058,1.3798759999999781,SL_OR_TP,1.0626289955901895,4
197,2026-04-28T12:09:38.626498+00:00,XAGUSD,SHORT,[sl 73.449],0.1,0.0,SL,-5.590336499999913,-0.9999999999999845,5.690336499999913,0.9999999999999845,5.690336499999913,SL_OR_TP,0.0,1
198,2026-04-28T13:18:42.506217+00:00,GBPUSD,SHORT,[sl 1.34897],0.22,0.0,SL,-8.552249999998555,-0.9999999999998309,8.772249999998555,0.9999999999998309,8.772249999998555,SL_OR_TP,0.0,1
199,2026-04-28T13:46:35.557151+00:00,GBPUSD,SHORT,[sl 1.34886],2.4699999999999998,0.0,SL,-8.552249999998555,-0.9999999999998309,11.022249999998554,0.9999999999998309,11.022249999998554,SL_OR_TP,0.0,1
201,2026-04-28T14:01:09.904962+00:00,GBPUSD,SHORT,[sl 1.34886],0.91,0.0,SL,-8.55225000000055,-1.0000000000000642,9.46225000000055,1.0000000000000642,9.46225000000055,SL_OR_TP,0.0,1
202,2026-04-28T14:19:22.206486+00:00,ETHUSD,SHORT,[sl 2278.67],0.35,0.0,SL,2.6748540000000345,0.5000000000000064,-2.3248540000000344,-0.5000000000000064,-2.3248540000000344,SL_OR_TP,0.9186861007025005,2
203,2026-04-28T14:22:55.575970+00:00,XAGUSD,SHORT,[sl 72.811],6.0,0.0,SL,-5.590336499999843,-0.9999999999999718,11.590336499999843,0.9999999999999718,11.590336499999843,SL_OR_TP,0.0,1
204,2026-04-28T14:51:01.586701+00:00,GER40.r,LONG,[sl 23957.16],1.26,0.0,SL,2.7800718749999644,0.44999999999999424,-1.5200718749999644,-0.44999999999999424,-1.5200718749999644,SL_OR_TP,0.7131567142878713,2
205,2026-04-28T15:05:37.079176+00:00,GBPUSD,SHORT,[sl 1.34664],0.99,0.0,SL,-8.552249999999642,-0.9999999999999581,9.542249999999642,0.9999999999999581,9.542249999999642,SL_OR_TP,0.0,1
206,2026-04-28T15:05:37.179209+00:00,GBPUSD,SHORT,[sl 1.34664],0.7,0.0,SL,-8.552249999999642,-0.9999999999999581,9.252249999999641,0.9999999999999581,9.252249999999641,SL_OR_TP,0.0,1
207,2026-04-28T15:20:36.315576+00:00,GBPUSD,SHORT,[sl 1.34760],-2.55,0.0,SL,-8.552249999999642,-0.9999999999999581,6.002249999999642,0.9999999999999581,6.002249999999642,SL_OR_TP,0.0,1
209,2026-04-28T16:12:01.796809+00:00,ETHUSD,SHORT,[sl 2270.59],-15.18,0.0,SL,1.0256557500000214,0.3500000000000074,-16.20565575000002,-0.3500000000000074,-16.20565575000002,SL_OR_TP,0.6309872553066485,2
210,2026-04-28T16:26:56.229551+00:00,XAGUSD,SHORT,[sl 72.513],0.1,0.0,SL,11.18067299999993,1.9999999999999873,-11.08067299999993,-1.9999999999999873,-11.08067299999993,SL_OR_TP,2.6772319071668123,2
211,2026-04-28T18:04:29.442139+00:00,SP500.r,SHORT,[sl 7129.28],1.23,0.0,SL,11.27196000000022,3.000000000000059,-10.04196000000022,-3.000000000000059,-10.04196000000022,SL_OR_TP,3.902002453548395,2
213,2026-04-28T18:36:43.706044+00:00,EURJPY,LONG,[sl 186.809],0.46,0.0,SL,0.4696649999999384,0.19999999999997375,-0.009664999999938362,-0.19999999999997375,-0.009664999999938362,SL_OR_TP,1.4316231045137522,40
214,2026-04-28T19:42:09.165982+00:00,EURUSD,LONG,[sl 1.17077],0.14,0.0,SL,1.174162500000382,0.5000000000001626,-1.0341625000003818,-0.5000000000001626,-1.0341625000003818,SL_OR_TP,2.4415526913663177,3
215,2026-04-28T19:42:09.765991+00:00,EURUSD,LONG,[sl 1.17077],0.06,0.0,SL,1.174162500000382,0.5000000000001626,-1.1141625000003819,-0.5000000000001626,-1.1141625000003819,SL_OR_TP,2.4415526913663177,3
216,2026-04-28T19:47:29.759701+00:00,EURUSD,LONG,[sl 1.17084],0.14,0.0,SL,1.174162500000382,0.5000000000001626,-1.0341625000003818,-0.5000000000001626,-1.0341625000003818,SL_OR_TP,2.4415526913663177,3
217,2026-04-28T21:21:29.480337+00:00,JPN225ft,SHORT,[sl 59176.14],1.15,0.0,SL,6.089768999999953,0.6999999999999947,-4.939768999999954,-0.6999999999999947,-4.939768999999954,SL_OR_TP,1.0939405506149806,3
218,2026-04-29T04:11:07.496172+00:00,JPN225ft,LONG,[sl 59254.95],-1.92,-0.4049423776775291,SL,1.185353834175076,0.25000000000001604,-3.1053538341750757,-0.6549423776775452,-3.1053538341750757,SL_OR_TP,0.5020486620866054,2
219,2026-04-29T04:11:07.801710+00:00,JPN225ft,LONG,[sl 59254.95],-1.28,-0.2699615851183527,SL,1.1853538341750762,0.25000000000001604,-2.465353834175076,-0.5199615851183688,-2.465353834175076,SL_OR_TP,0.5020486620866054,2
220,2026-04-29T04:11:07.828450+00:00,JPN225ft,LONG,[sl 59254.95],-0.61,-0.12865356790796498,SL,1.185353834175076,0.25000000000001604,-1.795353834175076,-0.378653567907981,-1.795353834175076,SL_OR_TP,0.5020486620866054,2
221,2026-04-29T05:35:13.362953+00:00,JPN225ft,LONG,[sl 59406.00],0.24,0.05065126263177352,SL,2.132227202017477,0.4499999999999952,-1.8922272020174769,-0.3993487373682217,-1.8922272020174769,SL_OR_TP,0.9054622430919731,3
222,2026-04-29T05:35:44.878950+00:00,JPN225ft,LONG,[sl 59396.28],0.55,0.11607139988860289,SL,2.132308219229977,0.4499999999999952,-1.5823082192299769,-0.3339286001113923,-1.5823082192299769,SL_OR_TP,0.9054622430919731,3
223,2026-04-29T05:35:44.951797+00:00,JPN225ft,LONG,[sl 59396.28],0.36,0.07597400719981279,SL,2.132308219229977,0.4499999999999952,-1.772308219229977,-0.3740259928001824,-1.772308219229977,SL_OR_TP,0.9054622430919731,3
225,2026-04-29T07:32:30.313110+00:00,ETHUSD,SHORT,[sl 2319.03],-2.26,-0.8691939956386459,SL,0.4420187000000003,0.1700000000000001,-2.7020187,-1.039193995638646,-2.7020187,SL_OR_TP,0.28891116486474644,2
226,2026-04-29T07:32:30.437850+00:00,ETHUSD,SHORT,[sl 2319.03],-1.3599999999999999,-0.5230547938356453,SL,0.4420187000000002,0.1700000000000001,-1.8020187,-0.6930547938356455,-1.8020187,SL_OR_TP,0.28891116486474644,2
227,2026-04-29T07:32:30.447273+00:00,ETHUSD,SHORT,[sl 2319.03],-0.9,-0.3461392018030006,SL,0.4420187000000003,0.1700000000000001,-1.3420187000000003,-0.5161392018030007,-1.3420187000000003,SL_OR_TP,0.28891116486474644,2
228,2026-04-29T09:00:18.031871+00:00,GBPUSD,SHORT,[sl 1.35067],-6.65,-0.7834840582727989,SL,-8.487728537399182,-0.9999999999999035,1.8377285373991814,0.21651594172710464,1.8377285373991814,SL_OR_TP,0.0,1
229,2026-04-29T09:00:18.046809+00:00,GBPUSD,SHORT,[sl 1.35067],-4.2,-0.494832036803873,SL,-8.487728537399182,-0.9999999999999035,4.287728537399182,0.5051679631960305,4.287728537399182,SL_OR_TP,0.0,1
230,2026-04-29T09:00:18.112950+00:00,GBPUSD,SHORT,[sl 1.35067],-2.8,-0.32993612719332793,SL,-8.486491078799181,-0.9999999999999035,5.686491078799182,0.6700638728065755,5.686491078799182,SL_OR_TP,0.0,1
231,2026-04-29T09:09:04.580727+00:00,USDJPY,LONG,[sl 159.704],-4.64,-0.5698744878374477,SL,18.789427294394855,2.307675701756946,-23.429427294394856,-2.877550189594394,-23.429427294394856,SL_OR_TP,2.807675701756897,8
232,2026-04-29T09:11:22.678617+00:00,GBPUSD,SHORT,[tp 1.35025],14.35,1.6955355307598703,SL,-8.463402706499183,-0.9999999999999035,22.813402706499183,2.695535530759774,22.813402706499183,SL_OR_TP,0.0,1
233,2026-04-29T09:12:23.551673+00:00,GBPUSD,SHORT,[tp 1.35005],12.81,1.5150563115869105,SL,-8.455131272699184,-0.9999999999999035,21.265131272699186,2.515056311586814,21.265131272699186,SL_OR_TP,0.0,1
234,2026-04-29T09:36:50.174649+00:00,USDJPY,LONG,[sl 159.695],-3.91,-0.4812891351197585,SL,18.747591282368084,2.307675701756946,-22.657591282368085,-2.7889648368767044,-22.657591282368085,SL_OR_TP,2.807675701756897,8
235,2026-04-29T09:36:50.194357+00:00,USDJPY,LONG,[sl 159.695],-2.09,-0.2572619673658044,SL,18.747591282368084,2.307675701756946,-20.837591282368084,-2.5649376691227506,-20.837591282368084,SL_OR_TP,2.807675701756897,8
