id,ts,symbol,direction,live_reason,live_pnl,live_r,bt_reason,bt_pnl,bt_r,divergence,divergence_r,divergence_dollar_raw,category,bt_peak_r,bt_bars,cat_refined
229,2026-04-29T09:00:18.046809+00:00,GBPUSD,SHORT,[sl 1.35067],-4.2,-0.494832036803873,SL,-8.487728537399182,-0.9999999999999036,4.287728537399182,0.5051679631960305,4.287728537399182,SL_OR_TP,0.0,1,SL_AGREE
230,2026-04-29T09:00:18.112950+00:00,GBPUSD,SHORT,[sl 1.35067],-2.8,-0.3299361271933279,SL,-8.486491078799181,-0.9999999999999036,5.686491078799182,0.6700638728065755,5.686491078799182,SL_OR_TP,0.0,1,SL_AGREE
231,2026-04-29T09:09:04.580727+00:00,USDJPY,LONG,[sl 159.704],-4.64,-0.5698744878374477,SL,18.789427294394855,2.307675701756946,-23.429427294394856,-2.877550189594394,-23.429427294394856,SL_OR_TP,2.807675701756897,8,SL_AGREE
232,2026-04-29T09:11:22.678617+00:00,GBPUSD,SHORT,[tp 1.35025],14.35,1.6955355307598703,SL,-8.463402706499183,-0.9999999999999036,22.813402706499183,2.695535530759774,22.813402706499183,SL_OR_TP,0.0,1,SL_AGREE
233,2026-04-29T09:12:23.551673+00:00,GBPUSD,SHORT,[tp 1.35005],12.81,1.5150563115869105,SL,-8.455131272699184,-0.9999999999999036,21.265131272699183,2.515056311586814,21.265131272699183,SL_OR_TP,0.0,1,SL_AGREE
234,2026-04-29T09:36:50.174649+00:00,USDJPY,LONG,[sl 159.695],-3.91,-0.4812891351197585,SL,18.747591282368084,2.307675701756946,-22.657591282368085,-2.7889648368767044,-22.657591282368085,SL_OR_TP,2.807675701756897,8,SL_AGREE
235,2026-04-29T09:36:50.194357+00:00,USDJPY,LONG,[sl 159.695],-2.09,-0.2572619673658044,SL,18.747591282368084,2.307675701756946,-20.837591282368084,-2.5649376691227506,-20.837591282368084,SL_OR_TP,2.807675701756897,8,SL_AGREE
236,2026-04-29T09:36:50.601694+00:00,USDJPY,LONG,[sl 159.695],-1.5,-0.1846377756213907,SL,18.747591282368084,2.307675701756946,-20.247591282368084,-2.4923134773783366,-20.247591282368084,SL_OR_TP,2.807675701756897,8,SL_AGREE
237,2026-04-29T09:39:15.319257+00:00,GBPUSD,SHORT,[sl 1.35007],8.26,0.9774900371833812,SL,-8.450214002999186,-0.9999999999999036,16.710214002999187,1.9774900371832849,16.710214002999187,SL_OR_TP,0.0,1,SL_AGREE
238,2026-04-29T09:39:40.217098+00:00,GBPUSD,SHORT,[sl 1.35023],-6.3,-0.7453910049777979,SL,-8.451939932099185,-0.9999999999999036,2.151939932099185,0.2546089950221056,2.151939932099185,SL_OR_TP,0.0,1,SL_AGREE
239,2026-04-29T09:39:40.324036+00:00,GBPUSD,SHORT,[sl 1.35023],-3.78,-0.4472346029866788,SL,-8.451939932099185,-0.9999999999999036,4.671939932099185,0.5527653970132247,4.671939932099185,SL_OR_TP,0.0,1,SL_AGREE
240,2026-04-29T09:39:40.378203+00:00,GBPUSD,SHORT,[sl 1.35023],-2.52,-0.2981564019911191,SL,-8.451939932099185,-0.9999999999999036,5.931939932099185,0.7018435980087844,5.931939932099185,SL_OR_TP,0.0,1,SL_AGREE
241,2026-04-29T10:00:14.822776+00:00,GBPUSD,SHORT,[sl 1.35018],-10.8,-1.271444734002244,SL,-8.494274042098981,-0.9999999999998802,-2.3057259579010196,-0.2714447340023639,-2.3057259579010196,SL_OR_TP,0.0,1,SL_AGREE
242,2026-04-29T10:00:14.882424+00:00,GBPUSD,SHORT,[sl 1.35018],-6.72,-0.7911211678236185,SL,-8.494274042098981,-0.9999999999998802,1.774274042098981,0.2088788321762617,1.774274042098981,SL_OR_TP,0.0,1,SL_AGREE
243,2026-04-29T10:00:14.918140+00:00,GBPUSD,SHORT,[sl 1.35018],-4.2,-0.4944507298897616,SL,-8.494274042098981,-0.9999999999998802,4.294274042098981,0.5055492701101185,4.294274042098981,SL_OR_TP,0.0,1,SL_AGREE
244,2026-04-29T10:05:02.615891+00:00,USDJPY,LONG,[sl 159.625],-3.66,-0.4487175804922672,SL,19.15307070320056,2.3481747390539565,-22.81307070320056,-2.796892319546224,-22.81307070320056,SL_OR_TP,2.8481747390539014,7,SL_AGREE
245,2026-04-29T10:05:02.636508+00:00,USDJPY,LONG,[sl 159.625],-2.2,-0.2697209500226742,SL,19.15307070320056,2.3481747390539565,-21.35307070320056,-2.6178956890766307,-21.35307070320056,SL_OR_TP,2.8481747390539014,7,SL_AGREE
246,2026-04-29T10:05:02.672303+00:00,USDJPY,LONG,[sl 159.625],-1.5,-0.1839006477427324,SL,19.15307070320056,2.3481747390539565,-20.65307070320056,-2.5320753867966888,-20.65307070320056,SL_OR_TP,2.8481747390539014,7,SL_AGREE
247,2026-04-29T12:02:05.650748+00:00,GBPUSD,SHORT,[sl 1.35007],-4.2,-0.5007765998440488,SL,-8.386973355599306,-0.9999999999999172,4.186973355599306,0.4992234001558685,4.186973355599306,SL_OR_TP,0.0,1,SL_AGREE
248,2026-04-29T12:02:05.660974+00:00,GBPUSD,SHORT,[sl 1.35007],-2.52,-0.3004659599064292,SL,-8.386973355599306,-0.9999999999999172,5.866973355599306,0.6995340400934881,5.866973355599306,SL_OR_TP,0.0,1,SL_AGREE
249,2026-04-29T12:02:06.174783+00:00,GBPUSD,SHORT,[sl 1.35007],-1.6800000000000002,-0.2003106399376195,SL,-8.386973355599306,-0.9999999999999172,6.706973355599306,0.7996893600622977,6.706973355599306,SL_OR_TP,0.0,1,SL_AGREE
250,2026-04-29T12:18:23.213780+00:00,XAUUSD,SHORT,[sl 4578.16],-5.48,-0.8446634570472593,SL,1.2975582060000197,0.2000000000000029,-6.77755820600002,-1.0446634570472622,-6.77755820600002,SL_OR_TP,1.3418449405384234,2,SL_AGREE
252,2026-04-29T14:48:45.489176+00:00,JPN225ft,LONG,[sl 59259.91],-1.56,-0.47356423465714,SL,2.305917381600056,0.700000000000017,-3.865917381600056,-1.173564234657157,-3.865917381600056,SL_OR_TP,1.4304810016208591,2,SL_AGREE
253,2026-04-29T14:48:45.510205+00:00,JPN225ft,LONG,[sl 59259.91],-0.78,-0.23678211732857,SL,2.305917381600056,0.700000000000017,-3.085917381600056,-0.9367821173285872,-3.085917381600056,SL_OR_TP,1.4304810016208591,2,SL_AGREE
254,2026-04-29T14:48:45.527896+00:00,JPN225ft,LONG,[sl 59259.91],-0.39,-0.118391058664285,SL,2.305917381600056,0.700000000000017,-2.695917381600056,-0.8183910586643021,-2.695917381600056,SL_OR_TP,1.4304810016208591,2,SL_AGREE
255,2026-04-29T14:49:06.594353+00:00,EURJPY,LONG,[sl 187.002],-3.81,-0.654807739241265,SL,0.0018823867418648,0.000323517429611,-3.811882386741865,-0.6551312566708761,-3.811882386741865,SL_OR_TP,0.8573211884409883,7,SL_AGREE
256,2026-04-29T14:49:06.612587+00:00,EURJPY,LONG,[sl 187.002],-2.6,-0.4468504257289473,SL,0.0018823867418648,0.000323517429611,-2.601882386741865,-0.4471739431585584,-2.601882386741865,SL_OR_TP,0.8573211884409883,7,SL_AGREE
257,2026-04-29T14:49:06.629149+00:00,EURJPY,LONG,[sl 187.002],-1.5,-0.2577983225359311,SL,0.0018823867418648,0.000323517429611,-1.501882386741865,-0.2581218399655422,-1.501882386741865,SL_OR_TP,0.8573211884409883,7,SL_AGREE
258,2026-04-29T14:51:39.058529+00:00,EURJPY,LONG,[sl 186.991],-1.95,-0.3346402668799497,SL,0.0018851855266059,0.000323517429611,-1.951885185526606,-0.3349637843095608,-1.951885185526606,SL_OR_TP,0.8573211884409883,7,SL_AGREE
259,2026-04-29T14:51:39.128837+00:00,EURJPY,LONG,[sl 186.991],-1.09,-0.1870553286662283,SL,0.0018851855266059,0.000323517429611,-1.091885185526606,-0.1873788460958394,-1.091885185526606,SL_OR_TP,0.8573211884409883,7,SL_AGREE
260,2026-04-29T14:51:39.169693+00:00,EURJPY,LONG,[sl 186.991],-0.81,-0.1390044185501329,SL,0.0018851855266059,0.000323517429611,-0.811885185526606,-0.139327935979744,-0.811885185526606,SL_OR_TP,0.8573211884409883,7,SL_AGREE
261,2026-04-29T14:56:23.736567+00:00,JPN225ft,LONG,[sl 59298.52],-0.03,-0.0091196601127481,SL,1.315062000000032,0.700000000000017,-1.345062000000032,-0.7091196601127652,-1.345062000000032,SL_OR_TP,1.4304810016208591,2,SL_AGREE
262,2026-04-29T14:56:23.828639+00:00,JPN225ft,LONG,[sl 59298.52],0.02,0.0060797734084987,SL,1.315062000000032,0.700000000000017,-1.295062000000032,-0.6939202265915183,-1.295062000000032,SL_OR_TP,1.4304810016208591,2,SL_AGREE
263,2026-04-29T15:06:38.087617+00:00,XAUUSD,SHORT,[sl 4566.91],-11.58,-1.7459286925152846,SL,34.85811448512772,5.2555943218106345,-46.43811448512772,-7.001523014325919,-46.43811448512772,SL_OR_TP,5.755594321810622,2,SL_AGREE
264,2026-04-29T15:14:30.929177+00:00,JPN225ft,LONG,[sl 59310.95],0.09,0.0270849904291611,SL,0.8453970000000338,0.450000000000018,-0.7553970000000338,-0.4229150095708569,-0.7553970000000338,SL_OR_TP,0.962318872550746,2,SL_AGREE
266,2026-04-29T15:27:51.605882+00:00,XAUUSD,SHORT,[sl 4564.53],3.39,0.5073474939586249,SL,35.116887267784584,5.2555943218106345,-31.726887267784583,-4.748246827852009,-31.726887267784583,SL_OR_TP,5.755594321810622,2,SL_AGREE
267,2026-04-29T15:39:07.707763+00:00,USDJPY,LONG,[tp 159.926],12.01,0.9239327864749496,SL,18.304016395765174,1.408133294939424,-6.2940163957651745,-0.4842005084644744,-6.2940163957651745,SL_OR_TP,2.108133294939445,4,SL_AGREE
268,2026-04-29T15:53:13.830434+00:00,USDJPY,LONG,[tp 159.966],10.59,0.8139220526905363,SL,18.321326402343203,1.408133294939424,-7.731326402343203,-0.5942112422488876,-7.731326402343203,SL_OR_TP,2.108133294939445,4,SL_AGREE
269,2026-04-29T16:20:01.690619+00:00,EURUSD,SHORT,[tp 1.16940],2.87,0.5189459522195474,SL,-5.530441055999559,-0.99999999999992,8.40044105599956,1.5189459522194673,8.40044105599956,SL_OR_TP,0.0,1,SL_AGREE
270,2026-04-29T16:22:58.565051+00:00,EURUSD,SHORT,[tp 1.16919],2.48,0.4484728674072545,SL,-5.529877457999558,-0.99999999999992,8.009877457999558,1.4484728674071743,8.009877457999558,SL_OR_TP,0.0,1,SL_AGREE
271,2026-04-29T16:37:15.134253+00:00,EURUSD,SHORT,[sl 1.16862],3.57,0.6430860285232712,SL,-5.551356803999556,-0.99999999999992,9.121356803999555,1.6430860285231912,9.121356803999555,SL_OR_TP,0.0,1,SL_AGREE
273,2026-04-29T16:45:30.609611+00:00,ETHUSD,LONG,[sl 2292.71],-1.1,-0.4141332379571937,SL,-2.6561499999999896,-0.999999999999996,1.5561499999999897,0.5858667620428023,1.5561499999999897,SL_OR_TP,0.0,1,SL_AGREE
274,2026-04-29T16:45:30.627143+00:00,ETHUSD,LONG,[sl 2292.71],-0.74,-0.2785987237166575,SL,-2.6561499999999896,-0.999999999999996,1.9161499999999896,0.7214012762833384,1.9161499999999896,SL_OR_TP,0.0,1,SL_AGREE
275,2026-04-29T16:45:30.638435+00:00,ETHUSD,LONG,[sl 2292.71],-0.37,-0.1392993618583287,SL,-2.6561499999999896,-0.999999999999996,2.2861499999999895,0.8607006381416672,2.2861499999999895,SL_OR_TP,0.0,1,SL_AGREE
276,2026-04-29T16:58:55.769248+00:00,EURUSD,SHORT,[sl 1.16884],-1.6800000000000002,-0.3024399402669021,SL,-5.554821887999555,-0.99999999999992,3.874821887999555,0.6975600597330178,3.874821887999555,SL_OR_TP,0.0,1,SL_AGREE
277,2026-04-29T16:58:55.790124+00:00,EURUSD,SHORT,[sl 1.16884],-0.88,-0.1584209210921867,SL,-5.554821887999555,-0.99999999999992,4.674821887999555,0.8415790789077332,4.674821887999555,SL_OR_TP,0.0,1,SL_AGREE
278,2026-04-29T16:58:55.804857+00:00,EURUSD,SHORT,[sl 1.16884],-0.75,-0.1350178304762955,SL,-5.554821887999556,-0.99999999999992,4.804821887999556,0.8649821695236244,4.804821887999556,SL_OR_TP,0.0,1,SL_AGREE
279,2026-04-29T17:00:20.474817+00:00,EURJPY,LONG,[sl 187.148],0.56,0.1353009044548351,SL,-4.1389228124999935,-0.9999999999999986,4.698922812499994,1.1353009044548337,4.698922812499994,SL_OR_TP,0.5975115938684754,17,SL_AGREE
280,2026-04-29T17:00:20.624859+00:00,EURJPY,LONG,[sl 187.148],0.34,0.0821469777047213,SL,-4.1389228124999935,-0.9999999999999986,4.478922812499993,1.08214697770472,4.478922812499993,SL_OR_TP,0.5975115938684754,17,SL_AGREE
281,2026-04-29T17:00:20.636905+00:00,EURJPY,LONG,[sl 187.148],0.22,0.0531539267501138,SL,-4.1389228124999935,-0.9999999999999986,4.358922812499993,1.0531539267501124,4.358922812499993,SL_OR_TP,0.5975115938684754,17,SL_AGREE
282,2026-04-29T17:06:23.829393+00:00,XAGUSD,SHORT,[sl 71.766],14.15,1.0601890687988529,SL,-13.34667600000044,-1.0000000000000329,27.49667600000044,2.060189068798886,27.49667600000044,SL_OR_TP,0.0,1,SL_AGREE
283,2026-04-29T17:12:41.214846+00:00,JPN225ft,SHORT,[sl 59157.96],-2.25,-0.2878413703463165,SL,-7.816805476200032,-1.000000000000004,5.566805476200032,0.7121586296536875,5.566805476200032,SL_OR_TP,0.0,1,SL_AGREE
284,2026-04-29T17:12:41.348402+00:00,JPN225ft,SHORT,[sl 59157.96],-1.19,-0.1522361025387185,SL,-7.816805476200031,-1.000000000000004,6.6268054762000315,0.8477638974612854,6.6268054762000315,SL_OR_TP,0.0,1,SL_AGREE
285,2026-04-29T17:12:41.399328+00:00,JPN225ft,SHORT,[sl 59157.96],-0.56,-0.0716405188417499,SL,-7.816805476200033,-1.000000000000004,7.256805476200032,0.928359481158254,7.256805476200032,SL_OR_TP,0.0,1,SL_AGREE
286,2026-04-29T17:48:25.272692+00:00,EURUSD,SHORT,[sl 1.16899],0.22,0.0332812028673874,SL,-3.779999999999093,-0.99999999999976,3.999999999999093,1.0332812028671474,3.999999999999093,SL_OR_TP,0.0,1,SL_AGREE
287,2026-04-29T17:48:25.288275+00:00,EURUSD,SHORT,[sl 1.16899],0.18,0.0272300750733169,SL,-3.779999999999093,-0.99999999999976,3.959999999999093,1.027230075073077,3.959999999999093,SL_OR_TP,0.0,1,SL_AGREE
288,2026-04-29T17:49:01.128290+00:00,EURUSD,SHORT,[sl 1.16926],-0.96,-0.1453855798222261,SL,-6.603130799998416,-0.99999999999976,5.643130799998416,0.8546144201775339,5.643130799998416,SL_OR_TP,0.0,1,SL_AGREE
289,2026-04-29T18:00:51.545972+00:00,GBPJPY,LONG,[sl 216.132],1.45,0.2522684452908727,SL,1.2645259680898662,0.2199999999999767,0.1854740319101337,0.0322684452908959,0.1854740319101337,SL_OR_TP,0.6733703760369729,16,SL_AGREE
290,2026-04-29T18:01:19.774988+00:00,GBPJPY,LONG,[sl 216.126],1.41,0.2456023940292975,SL,1.2630170044798668,0.2199999999999767,0.1469829955201331,0.0256023940293207,0.1469829955201331,SL_OR_TP,0.6733703760369729,16,SL_AGREE
291,2026-04-29T18:53:52.284378+00:00,GBPJPY,LONG,[sl 216.139],1.49,0.2594372634509743,SL,1.2635039224498663,0.2199999999999767,0.2264960775501336,0.0394372634509975,0.2264960775501336,SL_OR_TP,0.6733703760369729,16,SL_AGREE
292,2026-04-29T20:00:21.426977+00:00,EURJPY,LONG,[sl 187.220],-1.99,-0.4863087891426528,SL,-4.0920502455001,-1.0000000000000244,2.1020502455000996,0.5136912108573716,2.1020502455000996,SL_OR_TP,0.626003067834559,14,SL_AGREE
293,2026-04-29T20:00:21.467885+00:00,EURJPY,LONG,[sl 187.220],-1.09,-0.2663701407866792,SL,-4.0920502455001,-1.0000000000000244,3.0020502455001,0.7336298592133452,3.0020502455001,SL_OR_TP,0.626003067834559,14,SL_AGREE
294,2026-04-29T20:00:21.478540+00:00,EURJPY,LONG,[sl 187.220],-0.72,-0.1759509186847789,SL,-4.0920502455001,-1.0000000000000244,3.3720502455001,0.8240490813152455,3.3720502455001,SL_OR_TP,0.626003067834559,14,SL_AGREE
295,2026-04-29T20:07:25.058901+00:00,XAGUSD,SHORT,[sl 71.528],12.75,0.9679742199084372,SL,55.32172128000031,4.200000000000023,-42.57172128000031,-3.232025780091586,-42.57172128000031,SL_OR_TP,5.598789745573564,2,SL_AGREE
296,2026-04-29T20:17:29.890003+00:00,GER40.r,SHORT,[sl 23825.43],9.75,0.7477926632122891,SL,6.856007861845912e-06,5.258330644117073e-07,9.74999314399214,0.7477921373792247,9.74999314399214,SL_OR_TP,0.3347803806201321,2,SL_AGREE
297,2026-04-29T20:20:09.414168+00:00,EURUSD,SHORT,[sl 1.16845],-3.19,-0.2034706090213382,SL,-15.677939999996426,-0.999999999999772,12.487939999996426,0.7965293909784337,12.487939999996426,SL_OR_TP,0.0,1,SL_AGREE
298,2026-04-29T20:20:09.426036+00:00,EURUSD,SHORT,[sl 1.16845],-2.03,-0.1294812966499425,SL,-15.677939999996426,-0.999999999999772,13.647939999996426,0.8705187033498294,13.647939999996426,SL_OR_TP,0.0,1,SL_AGREE
299,2026-04-29T20:20:09.434240+00:00,EURUSD,SHORT,[sl 1.16845],-1.16,-0.0739893123713957,SL,-15.677939999996426,-0.999999999999772,14.517939999996424,0.9260106876283762,14.517939999996424,SL_OR_TP,0.0,1,SL_AGREE
300,2026-04-29T20:20:09.442124+00:00,SP500.r,SHORT,[sl 7131.69],-3.89,-0.5907603142954216,SL,26.33893919999977,3.999999999999966,-30.228939199999772,-4.5907603142953874,-30.228939199999772,SL_OR_TP,4.516040885366424,2,SL_AGREE
301,2026-04-29T20:20:09.454907+00:00,SP500.r,SHORT,[sl 7131.69],-2.43,-0.3690353634287595,SL,26.33893919999977,3.999999999999966,-28.76893919999977,-4.369035363428725,-28.76893919999977,SL_OR_TP,4.516040885366424,2,SL_AGREE
302,2026-04-29T20:20:09.462471+00:00,SP500.r,SHORT,[sl 7131.69],-1.53,-0.2323555991958856,SL,26.33893919999977,3.999999999999966,-27.868939199999772,-4.232355599195851,-27.868939199999772,SL_OR_TP,4.516040885366424,2,SL_AGREE
303,2026-04-29T20:20:09.468627+00:00,JPN225ft,SHORT,[sl 58879.73],-3.71,-0.4813535766329319,SL,3.468344437530007,0.4500000000000009,-7.178344437530007,-0.9313535766329328,-7.178344437530007,SL_OR_TP,0.7228083001338788,2,SL_AGREE
304,2026-04-29T20:20:09.475613+00:00,JPN225ft,SHORT,[sl 58879.73],-2.4,-0.311387758468743,SL,3.468344437530007,0.4500000000000009,-5.868344437530007,-0.761387758468744,-5.868344437530007,SL_OR_TP,0.7228083001338788,2,SL_AGREE
305,2026-04-29T20:20:09.482413+00:00,JPN225ft,SHORT,[sl 58879.73],-1.44,-0.1868326550812458,SL,3.468344437530007,0.4500000000000009,-4.908344437530007,-0.6368326550812468,-4.908344437530007,SL_OR_TP,0.7228083001338788,2,SL_AGREE
306,2026-04-29T20:30:02.491223+00:00,GER40.r,SHORT,[sl 23854.25],-6.71,-0.5146150570439811,SL,6.856270165256765e-06,5.258330644117073e-07,-6.710006856270165,-0.5146155828770456,-6.710006856270165,SL_OR_TP,0.3347803806201321,2,SL_AGREE
307,2026-04-29T20:33:45.289427+00:00,EURUSD,SHORT,[sl 1.16853],-3.08,-0.1964205542630912,SL,-15.680639999996428,-0.999999999999772,12.600639999996428,0.8035794457366807,12.600639999996428,SL_OR_TP,0.0,1,SL_AGREE
308,2026-04-29T20:33:45.315776+00:00,EURUSD,SHORT,[sl 1.16853],-1.6800000000000002,-0.1071384841435043,SL,-15.680639999996426,-0.999999999999772,14.000639999996428,0.8928615158562676,14.000639999996428,SL_OR_TP,0.0,1,SL_AGREE
309,2026-04-29T20:33:45.324389+00:00,EURUSD,SHORT,[sl 1.16853],-1.12,-0.0714256560956695,SL,-15.680639999996426,-0.999999999999772,14.560639999996424,0.9285743439041024,14.560639999996424,SL_OR_TP,0.0,1,SL_AGREE
310,2026-04-30T05:26:52.211676+00:00,GER40.r,SHORT,[sl 23880.25],-6.71,-0.4880049554330108,SL,9.624902263199967,0.6999999999999977,-16.334902263199968,-1.1880049554330083,-16.334902263199968,SL_OR_TP,1.053383321649917,5,SL_AGREE
311,2026-04-30T05:26:52.220893+00:00,SP500.r,SHORT,[sl 7136.63],1.5699999999999998,0.2260252042576813,SL,-6.946128000000232,-1.0000000000000333,8.516128000000231,1.2260252042577149,8.516128000000231,SL_OR_TP,0.0,1,SL_AGREE
312,2026-04-30T05:26:52.227277+00:00,SP500.r,SHORT,[sl 7136.63],1.05,0.1511633531659652,SL,-6.946128000000231,-1.0000000000000333,7.996128000000231,1.1511633531659986,7.996128000000231,SL_OR_TP,0.0,1,SL_AGREE
313,2026-04-30T05:26:52.234010+00:00,SP500.r,SHORT,[sl 7124.22],2.81,0.4045419260917737,SL,-6.946128000000232,-1.0000000000000333,9.756128000000231,1.404541926091807,9.756128000000231,SL_OR_TP,0.0,1,SL_AGREE
314,2026-04-30T05:26:52.240522+00:00,GER40.r,SHORT,[sl 23809.41],-6.73,-0.4894595156578484,SL,9.624902263199967,0.6999999999999977,-16.354902263199968,-1.1894595156578462,-16.354902263199968,SL_OR_TP,1.053383321649917,5,SL_AGREE
315,2026-04-30T05:26:52.249021+00:00,EURUSD,SHORT,[sl 1.16758],-7.2,-0.4353504571179799,SL,84.88110399630862,5.1323649202044095,-50.0,-5.567715377322389,-92.08110399630864,SL_OR_TP,5.632364920204523,3,SL_AGREE
316,2026-04-30T05:26:52.254620+00:00,EURUSD,SHORT,[sl 1.16758],-4.2,-0.2539544333188216,SL,84.88110399630862,5.1323649202044095,-50.0,-5.386319353523231,-89.08110399630863,SL_OR_TP,5.632364920204523,3,SL_AGREE
317,2026-04-30T05:26:52.260645+00:00,EURUSD,SHORT,[sl 1.16758],-2.7,-0.1632564214192424,SL,84.88110399630862,5.1323649202044095,-50.0,-5.295621341623652,-87.58110399630863,SL_OR_TP,5.632364920204523,3,SL_AGREE
318,2026-04-30T05:26:52.268974+00:00,EURUSD,SHORT,[sl 1.16725],0.72,0.0435350457117979,SL,46.19128428183969,5.1323649202044095,-45.471284281839694,-5.088829874492611,-45.471284281839694,SL_OR_TP,5.632364920204523,3,SL_AGREE
319,2026-04-30T05:26:52.276316+00:00,EURUSD,SHORT,[sl 1.16729],2.53,0.1529773134039568,SL,84.88110399630862,5.1323649202044095,-50.0,-4.979387606800453,-82.35110399630862,SL_OR_TP,5.632364920204523,3,SL_AGREE
320,2026-04-30T05:26:52.283236+00:00,EURUSD,SHORT,[sl 1.16729],1.4,0.0846514777729405,SL,84.88110399630862,5.1323649202044095,-50.0,-5.047713442431469,-83.48110399630862,SL_OR_TP,5.632364920204523,3,SL_AGREE
321,2026-04-30T05:26:52.290140+00:00,GER40.r,SHORT,[sl 23824.63],1.39,0.1010919356262123,SL,9.624902263199967,0.6999999999999977,-8.234902263199967,-0.5989080643737854,-8.234902263199967,SL_OR_TP,1.053383321649917,5,SL_AGREE
322,2026-04-30T05:26:52.297636+00:00,GER40.r,SHORT,[sl 23830.43],0.6,0.0436368067451276,SL,5.2377569999999825,0.6999999999999977,-4.637756999999983,-0.6563631932548701,-4.637756999999983,SL_OR_TP,1.053383321649917,5,SL_AGREE
323,2026-04-30T05:26:52.303991+00:00,GER40.r,SHORT,[sl 23830.43],0.71,0.0516368879817343,SL,9.624902263199967,0.6999999999999977,-8.914902263199966,-0.6483631120182634,-8.914902263199966,SL_OR_TP,1.053383321649917,5,SL_AGREE
326,2026-04-30T10:51:13.349155+00:00,XAUUSD,LONG,[sl 4596.77],0.02,0.0025416641653355,SL,-4.256474999999837,-0.9999999999999616,4.276474999999836,1.002541664165297,4.276474999999836,SL_OR_TP,0.0,1,SL_AGREE
327,2026-04-30T10:55:21.108272+00:00,GBPJPY,LONG,[sl 216.504],4.86,0.3961439106887278,SL,-12.268268850959778,-0.999999999999982,17.128268850959778,1.3961439106887097,17.128268850959778,SL_OR_TP,0.0,1,SL_AGREE
328,2026-04-30T10:57:06.451488+00:00,GBPJPY,LONG,[sl 216.132],-4.87,-0.3969633156800769,SL,-12.268136141639776,-0.999999999999982,7.398136141639777,0.603036684319905,7.398136141639777,SL_OR_TP,0.0,1,SL_AGREE
329,2026-04-30T10:57:06.459259+00:00,GBPJPY,LONG,[sl 216.132],-2.43,-0.198074097967677,SL,-12.268136141639776,-0.999999999999982,9.838136141639778,0.8019259020323048,9.838136141639778,SL_OR_TP,0.0,1,SL_AGREE
330,2026-04-30T11:52:51.868975+00:00,XAUUSD,LONG,[sl 4615.55],0.02,0.0025418658265142,SL,2.1282374999999543,0.4999999999999892,-2.1082374999999542,-0.4974581341734749,-2.1082374999999542,SL_OR_TP,2.277332252022724,4,SL_AGREE
331,2026-04-30T12:44:11.119389+00:00,XAGUSD,LONG,[sl 73.312],0.1,0.0101619082647638,SL,10.651230000000066,2.0000000000000124,-10.551230000000066,-1.9898380917352485,-10.551230000000066,SL_OR_TP,2.5576938229431416,2,SL_AGREE
332,2026-04-30T13:15:04.776969+00:00,USDCAD,LONG,DragonReversal,-1.55,-0.3576820128748561,SL,-4.33345805549991,-0.999999999999979,2.78345805549991,0.6423179871251229,2.78345805549991,EXTERNAL,0.0,1,EXTERNAL
333,2026-04-30T13:31:00.077723+00:00,XAUUSD,LONG,[sl 4641.74],21.5,2.7429222997899005,SL,3.9191777327499,0.4999999999999872,17.5808222672501,2.2429222997899134,17.5808222672501,SL_OR_TP,2.249900061719817,2,SL_AGREE
334,2026-04-30T13:37:41.278424+00:00,GER40.r,LONG,[sl 23994.72],2.13,0.6532683750765903,SL,1.4672377181699954,0.4499999999999986,0.6627622818300045,0.2032683750765916,0.6627622818300045,SL_OR_TP,0.9474865206893126,17,SL_AGREE
335,2026-04-30T13:45:27.387541+00:00,EURUSD,LONG,[sl 1.17068],-1.0,-0.3435496981013173,SL,-2.9107870143003582,-1.000000000000123,1.9107870143003585,0.6564503018988057,1.9107870143003585,SL_OR_TP,0.0,1,SL_AGREE
336,2026-04-30T13:45:27.430941+00:00,EURUSD,LONG,[sl 1.17068],-0.54,-0.1855168369747113,SL,-2.9107870143003582,-1.000000000000123,2.370787014300358,0.8144831630254117,2.370787014300358,SL_OR_TP,0.0,1,SL_AGREE
337,2026-04-30T13:45:27.438959+00:00,EURUSD,LONG,[sl 1.17068],-0.27,-0.0927584184873556,SL,-2.9107870143003582,-1.000000000000123,2.6407870143003582,0.9072415815127672,2.6407870143003582,SL_OR_TP,0.0,1,SL_AGREE
338,2026-04-30T16:10:13.667489+00:00,SP500.r,LONG,[sl 7185.02],-0.09,-0.0131579436751589,SL,-3.708000000000211,-1.000000000000057,3.618000000000212,0.9868420563248982,3.618000000000212,SL_OR_TP,0.0,1,SL_AGREE
339,2026-04-30T16:10:13.681531+00:00,SP500.r,LONG,[sl 7185.02],0.07,0.0102339561917902,SL,-3.708000000000211,-1.000000000000057,3.7780000000002114,1.0102339561918474,3.7780000000002114,SL_OR_TP,0.0,1,SL_AGREE
340,2026-04-30T16:10:25.616165+00:00,SP500.r,LONG,[sl 7184.03],-0.26,-0.0380015368289204,SL,-3.708000000000211,-1.000000000000057,3.448000000000212,0.9619984631711366,3.448000000000212,SL_OR_TP,0.0,1,SL_AGREE
341,2026-04-30T16:30:15.173464+00:00,SP500.r,LONG,[sl 7177.53],-9.59,-1.401682198708572,SL,-6.841779120000392,-1.000000000000057,-2.748220879999608,-0.4016821987085148,-2.748220879999608,SL_OR_TP,0.0,1,SL_AGREE
